/data/clc_hcmus/TNhan/data/k400_resized/playing_tennis/SDLwIwg4118.mp4 8
/data/clc_hcmus/TNhan/data/k400_resized/playing_basketball/lvbpKy9LRmI.mp4 6
/data/clc_hcmus/TNhan/data/k400_resized/zumba/99UnfsmShvk.mp4 4
/data/clc_hcmus/TNhan/data/k400_resized/playing_tennis/AQ3bm8nnfEU.mp4 8
/data/clc_hcmus/TNhan/data/k400_resized/breakdancing/RqAJ2SV3Z44.mp4 1
/data/clc_hcmus/TNhan/data/k400_resized/zumba/cg-HiTgqI-g.mp4 4
/data/clc_hcmus/TNhan/data/k400_resized/salsa_dancing/em0YmXl0zsU.mp4 2
/data/clc_hcmus/TNhan/data/k400_resized/playing_tennis/7Ql-LsA1aJY.mp4 8
/data/clc_hcmus/TNhan/data/k400_resized/playing_tennis/vtDI6uzhZps.mp4 8
/data/clc_hcmus/TNhan/data/k400_resized/playing_volleyball/8wppcLJ2AZ4.mp4 9
/data/clc_hcmus/TNhan/data/k400_resized/zumba/zJ02DQzZ8eg.mp4 4
/data/clc_hcmus/TNhan/data/k400_resized/playing_volleyball/qY6PrufkbO0.mp4 9
/data/clc_hcmus/TNhan/data/k400_resized/playing_badminton/bRe75bcjuVg.mp4 5
/data/clc_hcmus/TNhan/data/k400_resized/playing_basketball/egZS6NZehww.mp4 6
/data/clc_hcmus/TNhan/data/k400_resized/dancing_ballet/A9gbVvI9oxQ.mp4 0
/data/clc_hcmus/TNhan/data/k400_resized/breakdancing/EUP1HeELJgw.mp4 1
/data/clc_hcmus/TNhan/data/k400_resized/playing_badminton/SBtRHOf7M1E.mp4 5
/data/clc_hcmus/TNhan/data/k400_resized/dancing_ballet/slmLcPu8fx4.mp4 0
/data/clc_hcmus/TNhan/data/k400_resized/dancing_ballet/WqG9-DQyIek.mp4 0
/data/clc_hcmus/TNhan/data/k400_resized/playing_volleyball/l8boztVhl7w.mp4 9
/data/clc_hcmus/TNhan/data/k400_resized/dancing_ballet/9sEa2rbH7rg.mp4 0
/data/clc_hcmus/TNhan/data/k400_resized/dancing_ballet/lRhdo6XdjYU.mp4 0
/data/clc_hcmus/TNhan/data/k400_resized/playing_badminton/jOPy0ku6vRo.mp4 5
/data/clc_hcmus/TNhan/data/k400_resized/breakdancing/Cx6gmP0UZ6Q.mp4 1
/data/clc_hcmus/TNhan/data/k400_resized/playing_basketball/GdBm9EThXpk.mp4 6
/data/clc_hcmus/TNhan/data/k400_resized/playing_volleyball/YRSRQHG7wlU.mp4 9
/data/clc_hcmus/TNhan/data/k400_resized/playing_ice_hockey/vTsxfRrFpfQ.mp4 7
/data/clc_hcmus/TNhan/data/k400_resized/dancing_ballet/Zv-9wg7KaCA.mp4 0
/data/clc_hcmus/TNhan/data/k400_resized/zumba/huwWHWrsqO0.mp4 4
/data/clc_hcmus/TNhan/data/k400_resized/playing_ice_hockey/x0TPvkU_nJ0.mp4 7
/data/clc_hcmus/TNhan/data/k400_resized/breakdancing/A1KRTOyyYjA.mp4 1
/data/clc_hcmus/TNhan/data/k400_resized/breakdancing/Eyge_IqAM1Y.mp4 1
/data/clc_hcmus/TNhan/data/k400_resized/playing_badminton/1NONanfxMRE.mp4 5
/data/clc_hcmus/TNhan/data/k400_resized/dancing_ballet/KZqqB7yoVYw.mp4 0
/data/clc_hcmus/TNhan/data/k400_resized/playing_tennis/_K1kuSGS78w.mp4 8
/data/clc_hcmus/TNhan/data/k400_resized/salsa_dancing/XAs06CLcfiw.mp4 2
/data/clc_hcmus/TNhan/data/k400_resized/zumba/xouK785KE-E.mp4 4
/data/clc_hcmus/TNhan/data/k400_resized/zumba/z2jxgepivRM.mp4 4
/data/clc_hcmus/TNhan/data/k400_resized/playing_ice_hockey/a2EU68LEs3A.mp4 7
/data/clc_hcmus/TNhan/data/k400_resized/salsa_dancing/5X4Br_ktjRY.mp4 2
/data/clc_hcmus/TNhan/data/k400_resized/playing_tennis/ZyOZZnTUQsw.mp4 8
/data/clc_hcmus/TNhan/data/k400_resized/playing_tennis/jkI53-7Yfuk.mp4 8
/data/clc_hcmus/TNhan/data/k400_resized/playing_basketball/R62R51mUMRE.mp4 6
/data/clc_hcmus/TNhan/data/k400_resized/playing_basketball/wrAMhzLywLA.mp4 6
/data/clc_hcmus/TNhan/data/k400_resized/playing_badminton/aBh5HKyi3Jg.mp4 5
